TID	Name	RA(longitude)	Dec(latitude)
476	'V* V2849 Ori                      '	83.7051014569795	-5.0772372559069
477	'ESO-HA 1038                       '	83.7111150939752	-5.0688116106298
478	'ESO-HA 1055                       '	83.7226369250603	-5.1744156208021
479	'V* V553 Ori                       '	83.7339217981693	-5.1004809575372
480	'ESO-HA 1069                       '	83.7424816830326	-5.1982443589784
481	'ESO-HA 1080                       '	83.7535708172658	-5.1608385297521
482	'V* V1721 Ori                      '	83.7784607939497	-5.1773621417414
483	'ESO-HA 1118                       '	83.7895126199033	-4.9948464242541
484	'V* V357 Ori                       '	83.8399135236272	-5.1637998328863
485	'JW 703                            '	83.8433569800650	-5.1347591377039
486	'V* V2485 Ori                      '	83.8749687535079	-5.2075859980202
487	'JW 881                            '	83.8840724687989	-5.1994372315916
488	'V* V2573 Ori                      '	83.9250422343237	-5.1698908156859
489	'2MASS J05354379-0509588           '	83.9324854845330	-5.1663457882829
490	'V* V808 Ori                       '	83.9421738013262	-5.1810555354685
491	'V* V1586 Ori                      '	83.9778766524463	-5.1077365756462
492	'2MASS J05360416-0504088           '	84.0173321479731	-5.0691365234575
493	'ESO-HA 985                        '	83.6640710007197	-5.0296294765625
494	'V* V758 Ori                       '	83.6656043089165	-5.0517348034399
495	'V* V2010 Ori                      '	83.6751871342465	-5.0754712150381
496	'V* V2059 Ori                      '	83.7113098152097	-4.9769028051297
497	'V* V2081 Ori                      '	83.7356021860974	-5.0186711496574
498	'V* V2267 Ori                      '	83.8120116793295	-5.1298879060318
499	'ESO-HA 1199                       '	83.8361008130017	-5.0317511686657
500	'V* V1745 Ori                      '	83.8894007247285	-4.9338343499425
501	'V* V2615 Ori                      '	83.9680313851075	-5.2158354905263
502	'V* V2639 Ori                      '	84.0213312245540	-5.1871648147028
503	'2MASS J05360680-0506156           '	84.0283495688802	-5.1043413147135
504	'V* V2582 Ori                      '	83.9294177472006	-5.0520922591615
505	'V* V1544 Ori                      '	83.8673758942884	-5.0137854697500
506	'V* V1397 Ori                      '	83.7849675619810	-5.4748340975395
507	'Brun 471                          '	83.7549104146245	-5.4018908747766
508	'ESO-HA 1422                       '	84.0114968521374	-5.2575174787988
509	'JW 696                            '	83.84142200	-5.28455200
510	'V* V2414 Ori                      '	83.8498617602448	-5.3187573150389
511	'V* V2424 Ori                      '	83.8520303967084	-5.2832837264766
512	'V* V2413 Ori                      '	83.8489965059389	-5.3110879083892
513	'V* V1017 Ori                      '	83.8526786482500	-5.3193309710061
514	'2MASS J05352841-0519021           '	83.8684070379560	-5.3172509908709
515	'JW 854                            '	83.8779374920721	-5.3019812447695
516	'2MASS J05352262-0514112           '	83.8442673677493	-5.2364499511626
517	'V* V2347 Ori                      '	83.8304104140859	-5.2790662438449
518	'V* V385 Ori                       '	83.3912760292427	-5.5573476132035
519	'V* V1497 Ori                      '	83.8099286774529	-4.9228614635853
520	'V* V2554 Ori                      '	83.9030139100588	-5.1667825942352
521	'V* V407 Ori                       '	83.77340200	-5.48953500
522	'V* KW Ori                         '	83.7534274477105	-5.6355647143193
523	'V* V842 Ori                       '	84.1513559370431	-5.6094768249829
524	'V* V1097 Ori                      '	83.6064360575767	-5.6173093400117
525	'V* V864 Ori                       '	84.2952105490506	-6.5042120066650
526	'V* V781 Ori                       '	83.7183446268846	-6.1991616008824
527	'V* V757 Ori                       '	83.6310567243662	-6.7229586045308
528	'V* V822 Ori                       '	84.0215093563256	-6.4237177860351
529	'V* V847 Ori                       '	84.18238900	-6.25793200
530	'V* V717 Ori                       '	83.3325310589797	-6.0731367626563
531	'V* V1110 Ori                      '	83.3758914201597	-6.0693514918224
532	'V* V1125 Ori                      '	83.9516414141256	-6.2933903874657
533	'V* V948 Ori                       '	83.9511962597080	-6.2998336228287
534	'V* V981 Ori                       '	83.6655023943490	-6.1203310361218
535	'IRAS 05339-0646                   '	84.1047133800106	-6.7449561377093
536	'2MASS J05360288-0650421           '	84.0120487920650	-6.8450572232459
537	'V* V804 Ori                       '	83.8910419644176	-5.6390859012787
538	'ESO-HA 1497                       '	84.1161974537701	-6.4266447429845
539	'V* V2660 Ori                      '	84.0807686712948	-6.4308990158209
540	'V* V2672 Ori                      '	84.0936218924045	-6.3957698405745
541	'ESO-HA 955                        '	83.6405007204885	-5.6730092069586
542	'V* V1990 Ori                      '	83.6489993588019	-5.6693040540763
543	'V* V2038 Ori                      '	83.7020053441024	-5.7078285940467
544	'V* V2067 Ori                      '	83.71719900	-5.68251000
545	'ESO-HA 1042                       '	83.7119372089254	-5.6581328278756
546	'JW 310                            '	83.7820380228392	-5.6163203065306
547	'V* V2148 Ori                      '	83.7711319413530	-5.6121822905461
548	'V* V2278 Ori                      '	83.8164715968390	-5.6865443609656
549	'V* V1500 Ori                      '	83.8121467804855	-5.6108860615442
550	'V* V2547 Ori                      '	83.8983423452054	-5.6522742925183
551	'V* V2548 Ori                      '	83.8997793091282	-5.6452302791571
552	'V* V2598 Ori                      '	83.9485322016458	-5.6274548096068
553	'2MASS J05354416-0536397           '	83.9340027849386	-5.6110324646660
554	'V* V1962 Ori                      '	83.6152946876397	-5.6220284371399
555	'V* V2091 Ori                      '	83.7427390356276	-5.6972125324049
556	'V* V560 Ori                       '	83.8187976165283	-5.6716894604881
557	'V* V975 Ori                       '	83.4725824390256	-6.2861988200199
558	'V* V991 Ori                       '	84.1980926508022	-6.1389750830378
559	'V* V1680 Ori                      '	83.6169929574150	-6.2703130923649
560	'2MASS J05325577-0537021           '	83.2324144671646	-5.6172917654764
561	'ESO-HA 828                        '	83.3812192669449	-6.1650379877029
562	'2MASS J05333255-0606477           '	83.3856500183619	-6.1132496823366
563	'2MASS J05341205-0617023           '	83.5502001906599	-6.2839883104398
564	'V* V1982 Ori                      '	83.6415303855750	-5.8069243007096
565	'2MASS J05343487-0611259           '	83.6453225755084	-6.1905275884779
566	'2MASS J05343773-0602336           '	83.6572472267333	-6.0426716756712
567	'ESO-HA 982                        '	83.66228100	-5.96490300
568	'ESO-HA 984                        '	83.6634878248107	-5.8490612750332
569	'2MASS J05344244-0543255           '	83.6768435966090	-5.7237785371996
570	'V* V2029 Ori                      '	83.6985964771519	-6.3278038300032
571	'2MASS J05345000-0553040           '	83.7083694538790	-5.8844984111051
572	'ESO-HA 1061                       '	83.7316505280318	-5.9248404380450
573	'V* V2097 Ori                      '	83.7468013633911	-5.7663637546407
574	'2MASS J05345939-0607229           '	83.7475016241787	-6.1230510042375
575	'2MASS J05350451-0555255           '	83.7688247818873	-5.9238012726228
576	'V* V2153 Ori                      '	83.7726724752332	-6.2630819892513
577	'V* V2171 Ori                      '	83.7798322738559	-6.3045620994571
578	'2MASS J05350766-0606541           '	83.7819534873566	-6.1150440778701
579	'V* V2261 Ori                      '	83.8106766224043	-6.2535654219869
580	'ESO-HA 1147                       '	83.8113425529641	-6.2277739706810
581	'V* V1729 Ori                      '	83.8179494391236	-6.3120079509824
582	'2MASS J05352088-0607174           '	83.8370622891078	-6.1215287645524
583	'2MASS J05352095-0604004           '	83.8373579087837	-6.0668169947527
584	'2MASS J05352921-0616297           '	83.8717338427014	-6.2749310273457
585	'2MASS J05353044-0605007           '	83.8768737065059	-6.0835772217234
586	'ESO-HA 1293                       '	83.8899020693194	-6.0389985230591
587	'2MASS J05353438-0605427           '	83.8932890392766	-6.0952176337167
588	'V* V2546 Ori                      '	83.8980151741634	-5.9719681975498
589	'V* V1749 Ori                      '	83.9056032671975	-6.0000457802603
590	'ESO-HA 1329                       '	83.9201454761536	-6.3018602829038
591	'ESO-HA 1358                       '	83.9399489416119	-5.9584084239077
592	'V* V2599 Ori                      '	83.9486909289579	-5.9683603046202
593	'2MASS J05354859-0605257           '	83.9525092184032	-6.0904878066411
594	'2MASS J05354923-0559142           '	83.9551681365544	-5.9872904681858
595	'2MASS J05355512-0610093           '	83.9797113302336	-6.1692855283127
596	'2MASS J05355797-0608137           '	83.9915876367673	-6.1371207821434
597	'V* V2657 Ori                      '	84.0718398648803	-6.2901189311859
598	'ESO-HA 1473                       '	84.0879074854670	-6.2881485257102
599	'V* V2078 Ori                      '	83.7314809951910	-5.6017282217065
600	'2MASS J05333439-0613526           '	83.3933189167476	-6.2312575470553
601	'V* V756 Ori                       '	83.6411262643314	-5.9439149911759
602	'ESO-HA 1054                       '	83.7213715976439	-5.7951678681078
603	'CXORRS J053453.6-054511           '	83.7237125558378	-5.7531326490061
604	'V* V1712 Ori                      '	83.7468155251757	-5.7487252060918
605	'V* V1742 Ori                      '	83.8812121943711	-6.2385752863918
606	'V* V1424 Ori                      '	83.5587055109564	-5.7894056849614
607	'V* V1731 Ori                      '	83.8312290813743	-5.6143977373245
608	'V* V1447 Ori                      '	83.6911537177714	-5.6860445630839
609	'V* V2111 Ori                      '	83.7557284988399	-6.0654732755187
610	'V* V1920 Ori                      '	83.5206060657147	-6.3963848934372
611	'V* V2055 Ori                      '	83.7082110714729	-6.4700247067925
612	'V* V1120 Ori                      '	83.7460101095148	-6.7048962247549
613	'V* V2229 Ori                      '	83.8037886295549	-5.7604597640343
614	'V* V2446 Ori                      '	83.8590509489983	-5.7523819462637
615	'V* V2461 Ori                      '	83.8629300205152	-6.7634592585237
616	'V* V810 Ori                       '	83.9307420670773	-6.3721120952132
617	'V* V2634 Ori                      '	84.0045587164279	-6.4188012929108
618	'V* V2638 Ori                      '	84.0208584795952	-6.7122169284358
619	'V* V823 Ori                       '	84.0277236765371	-6.5380969607973
620	'V* V2687 Ori                      '	84.1259611087565	-6.7127764982409
621	'V* V2696 Ori                      '	84.1489845421715	-6.7138517650887
622	'V* V2713 Ori                      '	84.2195448691460	-6.7189474853382
623	'V* V2720 Ori                      '	84.2457464218504	-6.4846946067202
624	'V* V1551 Ori                      '	83.8721293674445	-5.7606150914507
625	'2MASS J05363933-0630111           '	84.1638905746420	-6.5030738446206
626	'V* V1592 Ori                      '	83.9978519971821	-5.6193772982545
627	'ESO-HA 1453                       '	84.0477716490327	-6.3728130937658
628	'V* V2468 Ori                      '	83.86524200	-5.71530700
629	'ESO-HA 1168                       '	83.82063400	-5.76550400
